symptom_iri	symptom_iri	method	score	doid_name	symptom_name	symptom_definition
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_0050195	axiom	1.0	Bolivian hemorrhagic fever	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000504	http://purl.obolibrary.org/obo/DOID_0050195	axiom	1.0	Bolivian hemorrhagic fever	headache	A pain that is characterized by a pain in the head.
http://purl.obolibrary.org/obo/SYMP_0000739	http://purl.obolibrary.org/obo/DOID_0050195	axiom	1.0	Bolivian hemorrhagic fever	bronchopulmonary bleeding	A respiratory system and chest symptom that is characterized by bleeding (hemorrhage) in either or both the bronchi and the lungs.
http://purl.obolibrary.org/obo/SYMP_0000504	http://purl.obolibrary.org/obo/DOID_0050196	axiom	1.0	Venezuelan hemorrhagic fever	headache	A pain that is characterized by a pain in the head.
http://purl.obolibrary.org/obo/SYMP_0019145	http://purl.obolibrary.org/obo/DOID_0050196	axiom	1.0	Venezuelan hemorrhagic fever	vomiting	Vomiting is a digestive system symptom characterized by throwing up the stomach contents.
http://purl.obolibrary.org/obo/SYMP_0019147	http://purl.obolibrary.org/obo/DOID_0050196	axiom	1.0	Venezuelan hemorrhagic fever	hematemesis	A vomiting where there is vomiting of blood.
http://purl.obolibrary.org/obo/SYMP_0000460	http://purl.obolibrary.org/obo/DOID_0050196	axiom	1.0	Venezuelan hemorrhagic fever	hepatomegaly	
http://purl.obolibrary.org/obo/SYMP_0000177	http://purl.obolibrary.org/obo/DOID_0050196	axiom	1.0	Venezuelan hemorrhagic fever	weakness	
http://purl.obolibrary.org/obo/SYMP_0020055	http://purl.obolibrary.org/obo/DOID_0050196	axiom	1.0	Venezuelan hemorrhagic fever	pharynx inflammation	
http://purl.obolibrary.org/obo/SYMP_0000596	http://purl.obolibrary.org/obo/DOID_0050196	axiom	1.0	Venezuelan hemorrhagic fever	convulsion	A nervous system symptom that is characterized by an abnormal violent and involuntary contraction or series of contractions of the muscles.
http://purl.obolibrary.org/obo/SYMP_0000323	http://purl.obolibrary.org/obo/DOID_0050196	axiom	1.0	Venezuelan hemorrhagic fever	melena	A feces and droppings symptom that is characterized by the passage of dark tarry stools containing decomposing blood that is usually an indication of bleeding in the upper part of the alimentary canal and especially the esophagus, stomach, and duodenum.
http://purl.obolibrary.org/obo/SYMP_0000742	http://purl.obolibrary.org/obo/DOID_0050196	axiom	1.0	Venezuelan hemorrhagic fever	gum bleeding	Gum bleeding is a mouth symptom characterized by a copious discharge of blood from the blood vessels of the mucosal tissue that lies over the alveolar bone.
http://purl.obolibrary.org/obo/SYMP_0000523	http://purl.obolibrary.org/obo/DOID_0050196	axiom	1.0	Venezuelan hemorrhagic fever	anorexia	A nutrition, metabolism, and development symptom that is characterized by a loss of appetite especially when prolonged.
http://purl.obolibrary.org/obo/SYMP_0000458	http://purl.obolibrary.org/obo/DOID_0050196	axiom	1.0	Venezuelan hemorrhagic fever	nausea	Nausea is a digestive system symptom characterized by an uneasy or unsettled feeling in the stomach together with an urge to vomit.
http://purl.obolibrary.org/obo/SYMP_0000756	http://purl.obolibrary.org/obo/DOID_0050196	axiom	1.0	Venezuelan hemorrhagic fever	menorrhagia	A reproductive system symptom that is characterized an abnormally profuse menstrual flow.
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_0050196	axiom	1.0	Venezuelan hemorrhagic fever	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000007	http://purl.obolibrary.org/obo/DOID_0050196	axiom	1.0	Venezuelan hemorrhagic fever	bleeding	A general symptom that is characterized as an act, instance, or result of being bled or the process by which something is bled: as a the escape of blood from vessels.
http://purl.obolibrary.org/obo/SYMP_0000448	http://purl.obolibrary.org/obo/DOID_0050196	axiom	1.0	Venezuelan hemorrhagic fever	epistaxis	A nose symptom that involves a is loss of blood from the tissue lining the nose.
http://purl.obolibrary.org/obo/SYMP_0019177	http://purl.obolibrary.org/obo/DOID_0050197	axiom	1.0	Brazilian hemorrhagic fever	fatigue	A neurological and physiological symptom that is characterized by a weariness or exhaustion from labor, exertion, or stress.
http://purl.obolibrary.org/obo/SYMP_0000610	http://purl.obolibrary.org/obo/DOID_0050197	axiom	1.0	Brazilian hemorrhagic fever	dizziness	A  balance symptom that is characterized by a sensation of unsteadiness accompanied by a feeling of movement within the head.
http://purl.obolibrary.org/obo/SYMP_0000446	http://purl.obolibrary.org/obo/DOID_0050197	axiom	1.0	Brazilian hemorrhagic fever	bloodshot eye	
http://purl.obolibrary.org/obo/SYMP_0000007	http://purl.obolibrary.org/obo/DOID_0050197	axiom	1.0	Brazilian hemorrhagic fever	bleeding	A general symptom that is characterized as an act, instance, or result of being bled or the process by which something is bled: as a the escape of blood from vessels.
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_0050197	axiom	1.0	Brazilian hemorrhagic fever	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0019161	http://purl.obolibrary.org/obo/DOID_0050198	axiom	1.0	Chapare hemorrhagic fever	muscle pain	A pain that is characterized by a pain in one or more muscles.
http://purl.obolibrary.org/obo/SYMP_0019145	http://purl.obolibrary.org/obo/DOID_0050198	axiom	1.0	Chapare hemorrhagic fever	vomiting	Vomiting is a digestive system symptom characterized by throwing up the stomach contents.
http://purl.obolibrary.org/obo/SYMP_0000064	http://purl.obolibrary.org/obo/DOID_0050198	axiom	1.0	Chapare hemorrhagic fever	joint pain	A pain that is characterized by a pain situated, or occurring, in or around a joint.
http://purl.obolibrary.org/obo/SYMP_0000450	http://purl.obolibrary.org/obo/DOID_0050198	axiom	1.0	Chapare hemorrhagic fever	shock	A cardiovascular system symptom that is characterized as a state of profound depression of the vital processes of the body that is characterized by pallor, rapid but weak pulse, rapid and shallow respiration, reduced total blood volume, and low blood pressure and that is caused usually by severe especially crushing injuries, hemorrhage, burns, or major surgery.
http://purl.obolibrary.org/obo/SYMP_0000007	http://purl.obolibrary.org/obo/DOID_0050198	axiom	1.0	Chapare hemorrhagic fever	bleeding	A general symptom that is characterized as an act, instance, or result of being bled or the process by which something is bled: as a the escape of blood from vessels.
http://purl.obolibrary.org/obo/SYMP_0000504	http://purl.obolibrary.org/obo/DOID_0050198	axiom	1.0	Chapare hemorrhagic fever	headache	A pain that is characterized by a pain in the head.
http://purl.obolibrary.org/obo/SYMP_0000041	http://purl.obolibrary.org/obo/DOID_0050199	axiom	1.0	Whitewater Arroyo hemorrhagic fever	hemorrhage	A cardiovascular system symptom that is characterized by an acute loss of blood from a damaged blood vessel.
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_0050199	axiom	1.0	Whitewater Arroyo hemorrhagic fever	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000504	http://purl.obolibrary.org/obo/DOID_0050199	axiom	1.0	Whitewater Arroyo hemorrhagic fever	headache	A pain that is characterized by a pain in the head.
http://purl.obolibrary.org/obo/SYMP_0019174	http://purl.obolibrary.org/obo/DOID_0050200	axiom	1.0	Korean hemorrhagic fever	chills	
http://purl.obolibrary.org/obo/SYMP_0000450	http://purl.obolibrary.org/obo/DOID_0050200	axiom	1.0	Korean hemorrhagic fever	shock	A cardiovascular system symptom that is characterized as a state of profound depression of the vital processes of the body that is characterized by pallor, rapid but weak pulse, rapid and shallow respiration, reduced total blood volume, and low blood pressure and that is caused usually by severe especially crushing injuries, hemorrhage, burns, or major surgery.
http://purl.obolibrary.org/obo/SYMP_0000692	http://purl.obolibrary.org/obo/DOID_0050200	axiom	1.0	Korean hemorrhagic fever	low blood pressure	
http://purl.obolibrary.org/obo/SYMP_0000487	http://purl.obolibrary.org/obo/DOID_0050200	axiom	1.0	Korean hemorrhagic fever	rash	A skin and integumentary tissue symptom that is characterized by an eruption on the body typically with little or no elevation above the surface.
http://purl.obolibrary.org/obo/SYMP_0000059	http://purl.obolibrary.org/obo/DOID_0050200	axiom	1.0	Korean hemorrhagic fever	hypotension	
http://purl.obolibrary.org/obo/SYMP_0000511	http://purl.obolibrary.org/obo/DOID_0050200	axiom	1.0	Korean hemorrhagic fever	flushing	A skin and integumentary tissue symptom that is characterized by a markedly red flush in a persons face and often other areas of the skin, from various physiological conditions. Flushing is generally distinguished, despite a close physiological relation between them, from blushing, which is milder, generally restricted to the face or cheeks, and generally assumed to reflect embarrassment. Flushing is also a cardinal symptom of carcinoid syndrome the syndrome that results from hormones (often serotonin or histamine) being secreted into systemic circulation.
http://purl.obolibrary.org/obo/SYMP_0000006	http://purl.obolibrary.org/obo/DOID_0050200	axiom	1.0	Korean hemorrhagic fever	backache	A pain that is characterized by occurring in the lower back.
http://purl.obolibrary.org/obo/SYMP_0000458	http://purl.obolibrary.org/obo/DOID_0050200	axiom	1.0	Korean hemorrhagic fever	nausea	Nausea is a digestive system symptom characterized by an uneasy or unsettled feeling in the stomach together with an urge to vomit.
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_0050200	axiom	1.0	Korean hemorrhagic fever	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000504	http://purl.obolibrary.org/obo/DOID_0050200	axiom	1.0	Korean hemorrhagic fever	headache	A pain that is characterized by a pain in the head.
http://purl.obolibrary.org/obo/SYMP_0000446	http://purl.obolibrary.org/obo/DOID_0050200	axiom	1.0	Korean hemorrhagic fever	bloodshot eye	
http://purl.obolibrary.org/obo/SYMP_0000457	http://purl.obolibrary.org/obo/DOID_0050200	axiom	1.0	Korean hemorrhagic fever	abdominal pain	A pain that is characterized by occurring in the abdomen, i.e. between the chest and groin.
http://purl.obolibrary.org/obo/SYMP_0019145	http://purl.obolibrary.org/obo/DOID_0050201	axiom	1.0	nephropathia epidemica	vomiting	Vomiting is a digestive system symptom characterized by throwing up the stomach contents.
http://purl.obolibrary.org/obo/SYMP_0000041	http://purl.obolibrary.org/obo/DOID_0050201	axiom	1.0	nephropathia epidemica	hemorrhage	A cardiovascular system symptom that is characterized by an acute loss of blood from a damaged blood vessel.
http://purl.obolibrary.org/obo/SYMP_0000731	http://purl.obolibrary.org/obo/DOID_0050201	axiom	1.0	nephropathia epidemica	renal failure	A urinary system symptom that is characterized by a loss of excretory function in one or both kidneys, leading to retention of nitrogenous waste products from the blood.
http://purl.obolibrary.org/obo/SYMP_0000006	http://purl.obolibrary.org/obo/DOID_0050201	axiom	1.0	nephropathia epidemica	backache	A pain that is characterized by occurring in the lower back.
http://purl.obolibrary.org/obo/SYMP_0000457	http://purl.obolibrary.org/obo/DOID_0050201	axiom	1.0	nephropathia epidemica	abdominal pain	A pain that is characterized by occurring in the abdomen, i.e. between the chest and groin.
http://purl.obolibrary.org/obo/SYMP_0000504	http://purl.obolibrary.org/obo/DOID_0050201	axiom	1.0	nephropathia epidemica	headache	A pain that is characterized by a pain in the head.
http://purl.obolibrary.org/obo/SYMP_0000458	http://purl.obolibrary.org/obo/DOID_0050201	axiom	1.0	nephropathia epidemica	nausea	Nausea is a digestive system symptom characterized by an uneasy or unsettled feeling in the stomach together with an urge to vomit.
http://purl.obolibrary.org/obo/SYMP_0019161	http://purl.obolibrary.org/obo/DOID_0050202	axiom	1.0	Lujo hemorrhagic fever	muscle pain	A pain that is characterized by a pain in one or more muscles.
