symp_iri	doid_iri	disease_name	symptom_name	symptom_definition	method	score
http://purl.obolibrary.org/obo/SYMP_0000027	http://purl.obolibrary.org/obo/DOID_0080527	bronchiectasis 2	obsolete excess mucus in bronchi		cosine	0.7218722105026245
http://purl.obolibrary.org/obo/SYMP_0000027	http://purl.obolibrary.org/obo/DOID_3906	bronchial benign neoplasm	obsolete excess mucus in bronchi		cosine	0.6992499828338623
http://purl.obolibrary.org/obo/SYMP_0000027	http://purl.obolibrary.org/obo/DOID_3909	obsolete bronchogenic lung adenocarcinoma	obsolete excess mucus in bronchi		cosine	0.700782060623169
http://purl.obolibrary.org/obo/SYMP_0000027	http://purl.obolibrary.org/obo/DOID_3924	main bronchus cancer	obsolete excess mucus in bronchi		cosine	0.7055144906044006
http://purl.obolibrary.org/obo/SYMP_0000027	http://purl.obolibrary.org/obo/DOID_4298	obsolete respiratory system abnormality	obsolete excess mucus in bronchi		cosine	0.7015810608863831
http://purl.obolibrary.org/obo/SYMP_0000028	http://purl.obolibrary.org/obo/DOID_11107	obsolete glaucoma associated with ocular disorder	obsolete exophthalmia		cosine	0.8119521737098694
http://purl.obolibrary.org/obo/SYMP_0000028	http://purl.obolibrary.org/obo/DOID_11177	total internal ophthalmoplegia	obsolete exophthalmia		cosine	0.8130434155464172
http://purl.obolibrary.org/obo/SYMP_0000028	http://purl.obolibrary.org/obo/DOID_13135	exophthalmic ophthalmoplegia	obsolete exophthalmia		cosine	0.8531038165092468
http://purl.obolibrary.org/obo/SYMP_0000028	http://purl.obolibrary.org/obo/DOID_538	internuclear ophthalmoplegia	obsolete exophthalmia		cosine	0.8076540231704712
http://purl.obolibrary.org/obo/SYMP_0000028	http://purl.obolibrary.org/obo/DOID_9945	constant exophthalmos	obsolete exophthalmia		cosine	0.8046765923500061
http://purl.obolibrary.org/obo/SYMP_0000029	http://purl.obolibrary.org/obo/DOID_13837	obsolete convergence excess or spasm	obsolete feather loss		cosine	0.6275667548179626
http://purl.obolibrary.org/obo/SYMP_0000029	http://purl.obolibrary.org/obo/DOID_5244	obsolete visual alteration	obsolete feather loss		cosine	0.6588572859764099
http://purl.obolibrary.org/obo/SYMP_0000029	http://purl.obolibrary.org/obo/DOID_609	obsolete skin abnormality	obsolete feather loss		cosine	0.6340909004211426
http://purl.obolibrary.org/obo/SYMP_0000029	http://purl.obolibrary.org/obo/DOID_8205	obsolete alloimmunization	obsolete feather loss		cosine	0.6729092001914978
http://purl.obolibrary.org/obo/SYMP_0000029	http://purl.obolibrary.org/obo/DOID_9835	refractive error	obsolete feather loss		cosine	0.6435586810112
http://purl.obolibrary.org/obo/SYMP_0000030	http://purl.obolibrary.org/obo/DOID_0060052	obsolete neurological disorder	paralysis	A nervous system symptom that is characterized by a complete or partial loss of function especially when involving the power of motion or of sensation in any part of the body.	cosine	0.7524643540382385
http://purl.obolibrary.org/obo/SYMP_0000030	http://purl.obolibrary.org/obo/DOID_12697	locked-in syndrome	paralysis	A nervous system symptom that is characterized by a complete or partial loss of function especially when involving the power of motion or of sensation in any part of the body.	cosine	0.7311308979988098
http://purl.obolibrary.org/obo/SYMP_0000030	http://purl.obolibrary.org/obo/DOID_3817	cranial nerve palsy	paralysis	A nervous system symptom that is characterized by a complete or partial loss of function especially when involving the power of motion or of sensation in any part of the body.	cosine	0.7113350033760071
http://purl.obolibrary.org/obo/SYMP_0000030	http://purl.obolibrary.org/obo/DOID_480	movement disease	paralysis	A nervous system symptom that is characterized by a complete or partial loss of function especially when involving the power of motion or of sensation in any part of the body.	cosine	0.6947829127311707
http://purl.obolibrary.org/obo/SYMP_0000030	http://purl.obolibrary.org/obo/DOID_6925	peroneal nerve paralysis	paralysis	A nervous system symptom that is characterized by a complete or partial loss of function especially when involving the power of motion or of sensation in any part of the body.	cosine	0.6911318302154541
http://purl.obolibrary.org/obo/SYMP_0000031	http://purl.obolibrary.org/obo/DOID_0050265	obsolete tick paralysis	obsolete flaccid limb paralysis		cosine	0.6700797080993652
http://purl.obolibrary.org/obo/SYMP_0000031	http://purl.obolibrary.org/obo/DOID_0080947	acute flaccid myelitis	obsolete flaccid limb paralysis		cosine	0.6634228825569153
http://purl.obolibrary.org/obo/SYMP_0000031	http://purl.obolibrary.org/obo/DOID_11550	oculomotor nerve paralysis	obsolete flaccid limb paralysis		cosine	0.6806235313415527
http://purl.obolibrary.org/obo/SYMP_0000031	http://purl.obolibrary.org/obo/DOID_13650	obsolete joint disorder	obsolete flaccid limb paralysis		cosine	0.6782160997390747
http://purl.obolibrary.org/obo/SYMP_0000031	http://purl.obolibrary.org/obo/DOID_5456	obsolete spinal vascular disorder	obsolete flaccid limb paralysis		cosine	0.6621542572975159
http://purl.obolibrary.org/obo/SYMP_0000032	http://purl.obolibrary.org/obo/DOID_1142	alternating exotropia	flaccidity		cosine	0.7404709458351135
http://purl.obolibrary.org/obo/SYMP_0000032	http://purl.obolibrary.org/obo/DOID_11988	conjunctival concretion	flaccidity		cosine	0.7604807615280151
http://purl.obolibrary.org/obo/SYMP_0000032	http://purl.obolibrary.org/obo/DOID_9835	refractive error	flaccidity		cosine	0.7387404441833496
http://purl.obolibrary.org/obo/SYMP_0000032	http://purl.obolibrary.org/obo/DOID_9839	accommodative esotropia	flaccidity		cosine	0.7425364851951599
http://purl.obolibrary.org/obo/SYMP_0000032	http://purl.obolibrary.org/obo/DOID_9888	alternating esotropia	flaccidity		cosine	0.7356311082839966
http://purl.obolibrary.org/obo/SYMP_0000033	http://purl.obolibrary.org/obo/DOID_11267	keratomalacia	flat keratotic capsule		cosine	0.7876576781272888
http://purl.obolibrary.org/obo/SYMP_0000033	http://purl.obolibrary.org/obo/DOID_12196	superficial keratitis	flat keratotic capsule		cosine	0.7574533224105835
http://purl.obolibrary.org/obo/SYMP_0000033	http://purl.obolibrary.org/obo/DOID_2283	keratopathy	flat keratotic capsule		cosine	0.7926209568977356
http://purl.obolibrary.org/obo/SYMP_0000033	http://purl.obolibrary.org/obo/DOID_3149	keratoacanthoma	flat keratotic capsule		cosine	0.7506560683250427
http://purl.obolibrary.org/obo/SYMP_0000033	http://purl.obolibrary.org/obo/DOID_9858	deep keratitis	flat keratotic capsule		cosine	0.774755597114563
http://purl.obolibrary.org/obo/SYMP_0000034	http://purl.obolibrary.org/obo/DOID_11481	constrictive pericarditis	obsolete fluid in pericardial sac		cosine	0.7114648222923279
http://purl.obolibrary.org/obo/SYMP_0000034	http://purl.obolibrary.org/obo/DOID_118	pericardial effusion	obsolete fluid in pericardial sac		cosine	0.6933269500732422
http://purl.obolibrary.org/obo/SYMP_0000034	http://purl.obolibrary.org/obo/DOID_14090	obsolete heartwater disease	obsolete fluid in pericardial sac		cosine	0.6851216554641724
http://purl.obolibrary.org/obo/SYMP_0000034	http://purl.obolibrary.org/obo/DOID_5846	septal myocardial infarction	obsolete fluid in pericardial sac		cosine	0.6862554550170898
http://purl.obolibrary.org/obo/SYMP_0000034	http://purl.obolibrary.org/obo/DOID_5847	posterior myocardial infarction	obsolete fluid in pericardial sac		cosine	0.6934260725975037
http://purl.obolibrary.org/obo/SYMP_0000035	http://purl.obolibrary.org/obo/DOID_11346	obsolete congenital osteodystrophy	obsolete fragile bones		cosine	0.7277801632881165
http://purl.obolibrary.org/obo/SYMP_0000035	http://purl.obolibrary.org/obo/DOID_13518	obsolete stiffness of joint	obsolete fragile bones		cosine	0.7038835883140564
http://purl.obolibrary.org/obo/SYMP_0000035	http://purl.obolibrary.org/obo/DOID_1666	obsolete hip enthesopathy	obsolete fragile bones		cosine	0.6923360824584961
http://purl.obolibrary.org/obo/SYMP_0000035	http://purl.obolibrary.org/obo/DOID_744	obsolete Muscle calcification and ossification	obsolete fragile bones		cosine	0.7019877433776855
http://purl.obolibrary.org/obo/SYMP_0000035	http://purl.obolibrary.org/obo/DOID_8205	obsolete alloimmunization	obsolete fragile bones		cosine	0.7087501287460327
http://purl.obolibrary.org/obo/SYMP_0000036	http://purl.obolibrary.org/obo/DOID_2213	hemorrhagic disease	hemorrhagic gastroenteritis		cosine	0.79270339012146
http://purl.obolibrary.org/obo/SYMP_0000036	http://purl.obolibrary.org/obo/DOID_4037	necrotizing gastritis	hemorrhagic gastroenteritis		cosine	0.7488611936569214
http://purl.obolibrary.org/obo/SYMP_0000036	http://purl.obolibrary.org/obo/DOID_8643	duodenitis	hemorrhagic gastroenteritis		cosine	0.7582399249076843
http://purl.obolibrary.org/obo/SYMP_0000036	http://purl.obolibrary.org/obo/DOID_8644	gastroduodenitis	hemorrhagic gastroenteritis		cosine	0.7623583674430847
http://purl.obolibrary.org/obo/SYMP_0000036	http://purl.obolibrary.org/obo/DOID_8680	alcoholic gastritis	hemorrhagic gastroenteritis		cosine	0.7622994780540466
http://purl.obolibrary.org/obo/SYMP_0000037	http://purl.obolibrary.org/obo/DOID_11606	obsolete ileal disease	obsolete catarrhal enteritis		cosine	0.7070152163505554
http://purl.obolibrary.org/obo/SYMP_0000037	http://purl.obolibrary.org/obo/DOID_2325	obsolete enterovirus meningitis	obsolete catarrhal enteritis		cosine	0.7217680811882019
http://purl.obolibrary.org/obo/SYMP_0000037	http://purl.obolibrary.org/obo/DOID_3583	obsolete enterotoxemia	obsolete catarrhal enteritis		cosine	0.7133665680885315
http://purl.obolibrary.org/obo/SYMP_0000037	http://purl.obolibrary.org/obo/DOID_8437	intestinal obstruction	obsolete catarrhal enteritis		cosine	0.7046725749969482
http://purl.obolibrary.org/obo/SYMP_0000037	http://purl.obolibrary.org/obo/DOID_8677	perinatal necrotizing enterocolitis	obsolete catarrhal enteritis		cosine	0.7159724235534668
http://purl.obolibrary.org/obo/SYMP_0000038	http://purl.obolibrary.org/obo/DOID_100	intestinal infectious disease	dyspneic enteritis	A respiratory system and chest symptom that is characterized by being short or breath or out of air (dyspnea), with inflammation of the small intestine (enteritis).	cosine	0.60256427526474
http://purl.obolibrary.org/obo/SYMP_0000038	http://purl.obolibrary.org/obo/DOID_1579	respiratory system disease	dyspneic enteritis	A respiratory system and chest symptom that is characterized by being short or breath or out of air (dyspnea), with inflammation of the small intestine (enteritis).	cosine	0.6027928590774536
http://purl.obolibrary.org/obo/SYMP_0000038	http://purl.obolibrary.org/obo/DOID_2942	bronchiolitis	dyspneic enteritis	A respiratory system and chest symptom that is characterized by being short or breath or out of air (dyspnea), with inflammation of the small intestine (enteritis).	cosine	0.5940762162208557
http://purl.obolibrary.org/obo/SYMP_0000038	http://purl.obolibrary.org/obo/DOID_3082	interstitial lung disease	dyspneic enteritis	A respiratory system and chest symptom that is characterized by being short or breath or out of air (dyspnea), with inflammation of the small intestine (enteritis).	cosine	0.6302281618118286
http://purl.obolibrary.org/obo/SYMP_0000038	http://purl.obolibrary.org/obo/DOID_6132	bronchitis	dyspneic enteritis	A respiratory system and chest symptom that is characterized by being short or breath or out of air (dyspnea), with inflammation of the small intestine (enteritis).	cosine	0.6185596585273743
http://purl.obolibrary.org/obo/SYMP_0000039	http://purl.obolibrary.org/obo/DOID_0060189	ileitis	enteritis	Enteritis is a digestive system symptom involving the inflammation of the small intestines and especially of the human ileum.	cosine	0.7086960673332214
http://purl.obolibrary.org/obo/SYMP_0000039	http://purl.obolibrary.org/obo/DOID_100	intestinal infectious disease	enteritis	Enteritis is a digestive system symptom involving the inflammation of the small intestines and especially of the human ileum.	cosine	0.8094902634620667
http://purl.obolibrary.org/obo/SYMP_0000039	http://purl.obolibrary.org/obo/DOID_14239	gastrointestinal tularemia	enteritis	Enteritis is a digestive system symptom involving the inflammation of the small intestines and especially of the human ileum.	cosine	0.6940252780914307
http://purl.obolibrary.org/obo/SYMP_0000039	http://purl.obolibrary.org/obo/DOID_2329	obsolete Rotavirus gastroenteritis	enteritis	Enteritis is a digestive system symptom involving the inflammation of the small intestines and especially of the human ileum.	cosine	0.7029693722724915
http://purl.obolibrary.org/obo/SYMP_0000039	http://purl.obolibrary.org/obo/DOID_7812	obsolete Enterovirus gastroenteritis	enteritis	Enteritis is a digestive system symptom involving the inflammation of the small intestines and especially of the human ileum.	cosine	0.7188029885292053
http://purl.obolibrary.org/obo/SYMP_0000040	http://purl.obolibrary.org/obo/DOID_0050859	hemorrhagic cystitis	hematuria	A urinary system symptom that is characterized by the presence of blood or blood cells in the urine.	cosine	0.6884398460388184
http://purl.obolibrary.org/obo/SYMP_0000040	http://purl.obolibrary.org/obo/DOID_0111365	benign familial hematuria	hematuria	A urinary system symptom that is characterized by the presence of blood or blood cells in the urine.	cosine	0.7333589792251587
http://purl.obolibrary.org/obo/SYMP_0000040	http://purl.obolibrary.org/obo/DOID_12554	hemolytic-uremic syndrome	hematuria	A urinary system symptom that is characterized by the presence of blood or blood cells in the urine.	cosine	0.7003470063209534
http://purl.obolibrary.org/obo/SYMP_0000040	http://purl.obolibrary.org/obo/DOID_4676	uremia	hematuria	A urinary system symptom that is characterized by the presence of blood or blood cells in the urine.	cosine	0.6979840993881226
http://purl.obolibrary.org/obo/SYMP_0000040	http://purl.obolibrary.org/obo/DOID_576	proteinuria	hematuria	A urinary system symptom that is characterized by the presence of blood or blood cells in the urine.	cosine	0.6810991764068604
