iri	id	name	exact_synonym	related_synonym	definition
http://purl.obolibrary.org/obo/SYMP_0000819	SYMP:0000819	localized superficial swelling	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000820	SYMP:0000820	mass in chest	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000821	SYMP:0000821	swelling in chest	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000822	SYMP:0000822	chronic enteritis	None	None	Chronic enteritis is a enteritis with slow progress, long duration, or frequent recurrence which can be due to Crohn's disease, giardiasis, tuberculosis, coeliac disease, or rarely due to Whipple's disease.
http://purl.obolibrary.org/obo/SYMP_0000823	SYMP:0000823	sinus bradycardia	None	None	Sinus bradycardia is a bradycardia where the sinus rhythm is abnormally slow bradycardia consisting of a sinus rhythm at a rate lower than 60 beats per minute.
http://purl.obolibrary.org/obo/SYMP_0000824	SYMP:0000824	junctional tachycardia	None	None	Junctional tachycardia is a tachycardia associated with the generation of impulses in a locus in the region of the atrioventricular node.
http://purl.obolibrary.org/obo/SYMP_0000825	SYMP:0000825	paroxysmal tachycardia	None	None	Paroxysmal tachycardia is a tachycardia that begins and ends abruptly and that is initiated by a premature supraventricular beat originating in the atrium or in the atrioventricular node or bundle of His or by a premature ventricular beat.
http://purl.obolibrary.org/obo/SYMP_0000826	SYMP:0000826	sinus tachycardia	None	None	Sinus tachycardia is a tachychardia characterized by an abnormally rapid sinus rhythm specifically a sinus rhythm at a rate greater than 100 beats per minute.
http://purl.obolibrary.org/obo/SYMP_0000827	SYMP:0000827	ventricular tachycardia	VT	None	A tachycardia that is associated with the generation of improper electrical impulses within the ventricles, characterized by an electrocardiogram showing a rate of greater than 120 BPM and three or more wide QRS complexes in a row.
http://purl.obolibrary.org/obo/SYMP_0000828	SYMP:0000828	sore eyes	None	None	Sore eyes is a eye symptom characterized by an inflammation of the thin covering of the eyeball and the inner eyelid brought about by a viral infection which may be highly contagious.
http://purl.obolibrary.org/obo/SYMP_0000829	SYMP:0000829	neck pain	None	None	A pain that is characterized by an unpleasant sensation localized in the neck that usually indicates the body is threatened or damaged. The sensation may be sharp or dull, short-lived or chronic, intermittent or continual.
http://purl.obolibrary.org/obo/SYMP_0000830	SYMP:0000830	phantom pain	None	None	A pain that is characterized by a painful sensation that is perceived to originate in the amputated portion of the extremety. Patients may have localized pain that originates in the stump.
http://purl.obolibrary.org/obo/SYMP_0000831	SYMP:0000831	nociceptive pain	None	None	A pain that is characterized by originating from other than the peripheral and central nervous systems, and which is caused by activation of nociceptive fibers.
http://purl.obolibrary.org/obo/SYMP_0000832	SYMP:0000832	neuropathic pain	None	None	A pain that is characterized by being experienced by cancer patients and which is caused by radiotherapy or chemotherapy damage to nerves, when cancer invades or compresses nerves, or when, during cancer treatment. This type of pain is typically described as burning, electrical, or strange feeling.
http://purl.obolibrary.org/obo/SYMP_0000833	SYMP:0000833	visceral pain	None	None	A pain that is characterized by originating from organ tissues of the thorax, abdomen, or pelvis.  It characterizes as deep, vague, and difficult to locate pain, that radiates away from the affected organ.
http://purl.obolibrary.org/obo/SYMP_0000834	SYMP:0000834	hypoesthesia	numbness	None	A sensation perception that is characterized by a reduced sense of touch or sensation, or a partial loss of sensitivity to sensory stimuli.
http://purl.obolibrary.org/obo/SYMP_0000835	SYMP:0000835	hypoalgesia	None	None	A sensation perception that is characterized by a diminished sensitivity to painful stimulation.
http://purl.obolibrary.org/obo/SYMP_0000836	SYMP:0000836	hyperalgesia	None	None	A sensation perception that is characterized by an increased response to a painful stimulus.
http://purl.obolibrary.org/obo/SYMP_0000837	SYMP:0000837	chronic pain	None	None	A pain that is characterized by ranging from mild to severe and which continues beyond the expected healing phase.
http://purl.obolibrary.org/obo/SYMP_0000838	SYMP:0000838	breakthrough pain	None	None	A pain that is characterized by occurring with movement and is not controlled by a scheduled pain medication regimen, such that the pain breaks through the current regimen. This is usually referred to in the context of a short and long acting opioid, the short acting opioid being used to treat the breakthrough pain.
http://purl.obolibrary.org/obo/SYMP_0000839	SYMP:0000839	acute pain	sudden pain	None	A pain that is characterized by being severe but lasting a relatively short time.
http://purl.obolibrary.org/obo/SYMP_0000840	SYMP:0000840	allodynia	None	None	A pain that is characterized by a painful sensation with a normal, non-painful stimulation.
http://purl.obolibrary.org/obo/SYMP_0000841	SYMP:0000841	reactive hyperemia	None	None	Reactive hyperemia is a hyperemia occurring due to the dilation of arteriolar smooth muscle to increase blood flow in response to a profound increase in blood flow to an organ after being occluded. There will be a shortage of oxygen and a build-up of metabolic waste.
http://purl.obolibrary.org/obo/SYMP_0000842	SYMP:0000842	active hyperemia	None	None	Active hyperemia is a hyperemia occurring due to the dilation of arteriolar smooth muscle to increase blood flow in response to an increase in metabolism.
http://purl.obolibrary.org/obo/SYMP_0000843	SYMP:0000843	functional hyperemia	None	None	Functional hyperemia is a hyperemia occurring due to an increase in blood flow to a tissue due to the presence of metabolites and a change in general conditions.
http://purl.obolibrary.org/obo/SYMP_0000844	SYMP:0000844	face hyperemia	None	None	Hyperemia of the face is a head symptom consisting of an excess of blood in the tissues of the face as from an increased flow of blood due to vasodilation.
http://purl.obolibrary.org/obo/SYMP_0000845	SYMP:0000845	hyperemia of the neck	None	None	Hyperemia of the neck is a neck symptom consisting of an excess of blood in the tissues of the neck as from an increased flow of blood due to vasodilation.
http://purl.obolibrary.org/obo/SYMP_0000846	SYMP:0000846	chest hyperemia	None	None	Hyperemia of the chest is a cardiovascular system symptom consisting of an excess of blood in the tissues of the chest as from an increased flow of blood due to vasodilation.
http://purl.obolibrary.org/obo/SYMP_0000847	SYMP:0000847	spastic paralysis	None	None	A paralysis that is characterized by a tonic spasm of the affected muscles and with increased tendon reflexes.
http://purl.obolibrary.org/obo/SYMP_0000848	SYMP:0000848	motor paralysis	None	None	A paralysis that is characterized by a complete or partial loss of function the voluntary muscles.
http://purl.obolibrary.org/obo/SYMP_0000849	SYMP:0000849	stillbirth	None	None	A reproductive system symptom that is characterized by the birth of a dead fetus; in which  a fetus that has died in the uterus, or during labor, or delivery, exits a woman's body.
http://purl.obolibrary.org/obo/SYMP_0000850	SYMP:0000850	congested sclera	None	None	Congested sclera is a hyperemia characterized as the congestion of the vessels of the outer layer of the eye containing collagen and elastic fibers.
http://purl.obolibrary.org/obo/SYMP_0000851	SYMP:0000851	gross hematuria	None	None	A hematuria that is characterized by the production of a visible redness in the urine.
http://purl.obolibrary.org/obo/SYMP_0000852	SYMP:0000852	anuria	None	None	A urinary system symptom that is characterized by the absence of, or by defective, urine excretion.
http://purl.obolibrary.org/obo/SYMP_0000853	SYMP:0000853	stress incontinence	None	None	A urinary incontinence that is characterized by an involuntary leakage of urine from the bladder accompanying physical activity (as in laughing, coughing, sneezing, or physical exercise) which places increased pressure on the abdomen.
http://purl.obolibrary.org/obo/SYMP_0000854	SYMP:0000854	hypermenorrhea	None	None	A menorrhagia that is characterized by an abnormally profuse or prolonged menstrual flow.
http://purl.obolibrary.org/obo/SYMP_0000855	SYMP:0000855	metrorrhagia	None	None	A menorrhagia that is characterized by an irregular uterine bleeding, especially between menstrual periods.
http://purl.obolibrary.org/obo/SYMP_0000856	SYMP:0000856	subjective vertigo	None	None	A vertigo that is characterized by a sensation that one's body is revolving in space.
http://purl.obolibrary.org/obo/SYMP_0000857	SYMP:0000857	objective vertigo	None	None	A vertigo that is characterized by a sensation that the external world is revolving.
http://purl.obolibrary.org/obo/SYMP_0000858	SYMP:0000858	hypokinesia	None	None	Hypokinesia is a musculoskeletal system  symptom characterized by the slow or diminished movement of body musculature. It may be associated with basal ganglia diseases; mental disorders; prolonged inactivity due to illness; experimental protocols used to evaluate the physiologic effects of immobility; and other conditions.
http://purl.obolibrary.org/obo/SYMP_0000859	SYMP:0000859	rigidity hypokinesia	None	None	Rigidity hypokinesia a type of hypokinesia described as the increase in muscle tension when moved by an outside force.
http://purl.obolibrary.org/obo/SYMP_0000860	SYMP:0000860	postural instability hypokinesia	None	None	Postural instability hypokinesia is a hypokinesia described as a loss of ability to maintain an upright posture.
http://purl.obolibrary.org/obo/SYMP_0000861	SYMP:0000861	freezing hypokinesia	None	None	Freezing hypokinesia is a hypkinesia where a person can not move their muscles how they want them to.
http://purl.obolibrary.org/obo/SYMP_0000862	SYMP:0000862	referred pain	None	None	A pain that is characterized by pain which is subjectively localized in one region although it is due to irritation in another region.
http://purl.obolibrary.org/obo/SYMP_0000863	SYMP:0000863	facial tremor	None	None	Facial tremor is a head symptom characterized by a trembling or shaking of the muscles of the face usually from physical weakness, emotional stress, or disease, may be emphasized by the firm closure of the eyes, elevation of the eyebrows, or drawing down and outward of the corners of the mouth.
http://purl.obolibrary.org/obo/SYMP_0000864	SYMP:0000864	lesions in oropharynx	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000865	SYMP:0000865	lesions in mouth	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000866	SYMP:0000866	cervical edema	None	None	Cervical edema is a neck symptom characterized by an abnormal excess accumulation of serous fluid in the soft tissue of the cervical area.
http://purl.obolibrary.org/obo/SYMP_0000867	SYMP:0000867	gastrointestinal bleeding	None	None	A digestive system symptom characterized by bleeding from one or more of the areas of the digestive or gastrointestinal (GI) tract that includes the espophagus, stomach, small intestine, large intestine or colon, rectum and anus.
http://purl.obolibrary.org/obo/SYMP_0000868	SYMP:0000868	breathing problems	None	None	A respiratory abnormality that is characterized by a shortness of breath, a hard or uncomfortable intake of air, or the feeling that you're not getting enough air.
http://purl.obolibrary.org/obo/SYMP_0000869	SYMP:0000869	nasal congestion	None	None	A congestion that is characterized by a blockage of the nasal passages, usually due to the membranes lining the nose becoming swollen from inflamed blood vessels.
http://purl.obolibrary.org/obo/SYMP_0000870	SYMP:0000870	icteric eyes	None	None	Icteric eyes is a eye symptom characterized by yellowed eyes due to bile or bilirubin accumulation.
http://purl.obolibrary.org/obo/SYMP_0000871	SYMP:0000871	icteric mucous membrane	None	None	A skin and integumentary tissue symptom that is characterized by yellowed mucous membranes due to bile or bilirubin accumulation.
http://purl.obolibrary.org/obo/SYMP_0000872	SYMP:0000872	icteric skin	None	None	A skin and integumentary tissue symptom that is characterized by yellowed skin due to bile or bilirubin accumulation.
http://purl.obolibrary.org/obo/SYMP_0000873	SYMP:0000873	otitis	None	None	Otitis is a ear symptom characterized as a general term for inflammation or infection of the ear, in both humans and other animals.
http://purl.obolibrary.org/obo/SYMP_0000874	SYMP:0000874	hematoma	None	None	A skin and integumentary tissue symptom that is characterized by a mass of usually clotted blood that forms in a tissue, organ, or body space as a result of a broken blood vessel generally the result of hemorrhage, or more specifically, internal bleeding.
http://purl.obolibrary.org/obo/SYMP_0000875	SYMP:0000875	lameness	None	None	Lameness is a musculoskeletal system symptom where a person is physically disabled as the result of having a body part and especially a limb so disabled as to impair freedom of movement.
http://purl.obolibrary.org/obo/SYMP_0000876	SYMP:0000876	pericardial effusion	None	None	Pericardial effusion is a cardiovascular system symptom where there is an abnormal accumulation of fluid in the pericardial cavity.
http://purl.obolibrary.org/obo/SYMP_0000877	SYMP:0000877	decreased tongue tone	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000878	SYMP:0000878	transient fever	None	None	A fever that is characterized by a rise of body temperature above the normal that is sustained for only a short period of time.
http://purl.obolibrary.org/obo/SYMP_0000879	SYMP:0000879	low-grade fever	low grade fever	None	A mild fever that is characterized by a fever that does not exceed 38.5 degrees Celsius (101.3 degrees Fahrenheit).
http://purl.obolibrary.org/obo/SYMP_0000880	SYMP:0000880	prolonged fever	None	None	A fever that is characterized by as  persisting over a prolonged period of time.
http://purl.obolibrary.org/obo/SYMP_0000881	SYMP:0000881	mild fever	None	None	A fever that is characterized by being mild in form.
http://purl.obolibrary.org/obo/SYMP_0000882	SYMP:0000882	high fever	None	None	A fever that is characterized by an elevated temperature.
http://purl.obolibrary.org/obo/SYMP_0000883	SYMP:0000883	very high fever	None	None	A high fever that is characterized by extremely high temperatures.
http://purl.obolibrary.org/obo/SYMP_0000884	SYMP:0000884	obsolete recurrent fever	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000885	SYMP:0000885	obsolete severe temperature increase	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000886	SYMP:0000886	hyperpyrexia	None	None	A fever that is characterized by an extreme elevation of body temperature greater than, or equal to, 41.5 degrees Celsius (106.7 degrees Fahrenheit).
http://purl.obolibrary.org/obo/SYMP_0000887	SYMP:0000887	Pel-Epstein fever	None	None	A fever that is characterized by association with Hodgkin's lymphoma, where the fever alternates weekly from high to low.
http://purl.obolibrary.org/obo/SYMP_0000888	SYMP:0000888	continuous fever	None	continued fever	A fever that is characterized by a temperature remaining above normal throughout the day and which does not fluctuate more than 1 degree Celsius in 24 hours.
http://purl.obolibrary.org/obo/SYMP_0000889	SYMP:0000889	remittent fever	None	None	A fever that is characterized by a fever where the temperature remains above normal throughout the day and fluctuates more than 1 degree Celsius in 24 hours.
http://purl.obolibrary.org/obo/SYMP_0000890	SYMP:0000890	relapsing fever	None	None	A fever that is characterized by  body temperature periodically rising and falling.
http://purl.obolibrary.org/obo/SYMP_0000891	SYMP:0000891	musculoskeletal system symptom	None	None	None
http://purl.obolibrary.org/obo/SYMP_0000892	SYMP:0000892	sensation perception	None	None	A nervous system symptom that is characterized by interpretation of the information perceived by sensory receptors.
http://purl.obolibrary.org/obo/SYMP_0000893	SYMP:0000893	hypotensive	None	None	A low blood pressure characterized by or due to abnormally low blood pressure, especially in the arteries of the systemic circulation.
http://purl.obolibrary.org/obo/SYMP_0000894	SYMP:0000894	cold clammy skin	None	None	A skin and integumentary tissue symptom that is characterized by cold, moist and sticky skin.
http://purl.obolibrary.org/obo/SYMP_0000895	SYMP:0000895	anaphylactic shock	anaphylaxis	None	An acute allergic reaction to an antigen to which the body has become hypersensitive.
http://purl.obolibrary.org/obo/SYMP_0000896	SYMP:0000896	exophthalmos	exophthalmus	None	An abnormal protrusion or displacement of an eye or other body part.
http://purl.obolibrary.org/obo/SYMP_0000897	SYMP:0000897	ventricular bradycardia	idioventricular rhythm	None	A bradycardia associated with the generation of impules in the ventricles when impules from the atria fail to reach them, characterized by an electrocardiogram showing a heart rate below 50 BPM and a broad QRS complex.
http://purl.obolibrary.org/obo/SYMP_0000898	SYMP:0000898	cardiac fibrillation	None	None	An arrhythmia characterized by rapid, irregular, and unsynchronized contraction of muscle fibers within the heart.
http://purl.obolibrary.org/obo/SYMP_0000899	SYMP:0000899	ventricular fibrillation	v-fib	None	A cardiac fibrillation associated with quivering of the lower chambers of the heart, preventing blood from being pumped and causing cardiac arrest.
http://purl.obolibrary.org/obo/SYMP_0000900	SYMP:0000900	allergic reaction	None	None	An immune system symptom that is characterized by sensitivities to substances called allergens.
http://purl.obolibrary.org/obo/SYMP_0017795	SYMP:0017795	hemic and immune system symptom	None	None	None
http://purl.obolibrary.org/obo/SYMP_0019138	SYMP:0019138	immune system symptom	None	None	None
http://purl.obolibrary.org/obo/SYMP_0019139	SYMP:0019139	hemic system symptom	None	None	None
http://purl.obolibrary.org/obo/SYMP_0019140	SYMP:0019140	hematopoietic system symptom	None	None	None
http://purl.obolibrary.org/obo/SYMP_0019141	SYMP:0019141	lymphatic system symptom	None	None	None
http://purl.obolibrary.org/obo/SYMP_0019142	SYMP:0019142	lymphadenopathy	adenopathy	None	None
http://purl.obolibrary.org/obo/SYMP_0019143	SYMP:0019143	coagulopathy	None	None	None
http://purl.obolibrary.org/obo/SYMP_0019144	SYMP:0019144	microangiopathy	None	None	None
http://purl.obolibrary.org/obo/SYMP_0019145	SYMP:0019145	vomiting	emesis	None	Vomiting is a digestive system symptom characterized by throwing up the stomach contents.
http://purl.obolibrary.org/obo/SYMP_0019146	SYMP:0019146	hyponatremia	None	None	None
http://purl.obolibrary.org/obo/SYMP_0019147	SYMP:0019147	hematemesis	vomiting blood	None	A vomiting where there is vomiting of blood.
http://purl.obolibrary.org/obo/SYMP_0019148	SYMP:0019148	septicemia	None	None	None
http://purl.obolibrary.org/obo/SYMP_0019149	SYMP:0019149	toxemia	None	None	None
http://purl.obolibrary.org/obo/SYMP_0019150	SYMP:0019150	obsolete pharyngitis	pharynx inflammation	None	None
http://purl.obolibrary.org/obo/SYMP_0019151	SYMP:0019151	pulmonary edema	oedematous lungs	None	A respiratory system and chest symptom that is characterized by an abnormal accumulation of fluid in the lungs.
http://purl.obolibrary.org/obo/SYMP_0019152	SYMP:0019152	diaphoresis	profuse perspiration	None	A sweat that is characterized by excessive sweating commonly associated with shock and other medical emergency conditions.
http://purl.obolibrary.org/obo/SYMP_0019153	SYMP:0019153	dyspnea	difficulty breathing	None	A respiratory abnormality that is characterized by difficult or labored respiration.
http://purl.obolibrary.org/obo/SYMP_0019154	SYMP:0019154	hemorrhagic mediastinitis	None	None	A respiratory abnormality that is characterized by inflammation of the mediastinum (the chest cavity, which contains the heart, the thymus gland, some lymph nodes, and parts of the esophagus, aorta, thyroid, and parathyroid glands) as the result of bleeding.
http://purl.obolibrary.org/obo/SYMP_0019155	SYMP:0019155	lymphadenitis	None	None	None
http://purl.obolibrary.org/obo/SYMP_0019156	SYMP:0019156	hematogenous	None	None	None
http://purl.obolibrary.org/obo/SYMP_0019158	SYMP:0019158	eschar	None	None	A skin and integumentary tissue symptom that is characterized by a scab formed especially after a burn.
http://purl.obolibrary.org/obo/SYMP_0019159	SYMP:0019159	gastroenteritis	None	None	None
http://purl.obolibrary.org/obo/SYMP_0019160	SYMP:0019160	boil	furuncle	None	A skin and integumentary tissue symptom that is characterized by a localized swelling and inflammation of the skin resulting from usually bacterial infection of a hair follicle and adjacent tissue, having a hard central core, and forming pus.
http://purl.obolibrary.org/obo/SYMP_0019161	SYMP:0019161	muscle pain	myalgia	None	A pain that is characterized by a pain in one or more muscles.
http://purl.obolibrary.org/obo/SYMP_0019162	SYMP:0019162	muscle tightness	None	None	None
http://purl.obolibrary.org/obo/SYMP_0019163	SYMP:0019163	eye symptom	None	None	None
http://purl.obolibrary.org/obo/SYMP_0019164	SYMP:0019164	excessive tearing	None	None	None
http://purl.obolibrary.org/obo/SYMP_0019165	SYMP:0019165	light sensitivity	None	None	None
http://purl.obolibrary.org/obo/SYMP_0019166	SYMP:0019166	obsolete ulcerations	ulcer	None	None
http://purl.obolibrary.org/obo/SYMP_0019167	SYMP:0019167	pustule	None	None	A skin and integumentary tissue symptom that is characterized by a small circumscribed elevation of the skin containing pus and having an inflamed base.
http://purl.obolibrary.org/obo/SYMP_0019168	SYMP:0019168	obsolete pneumonia	None	None	A pneumonitis that is characterized by an inflammatory illness of the lung resulting from a variety of causes including infection with bacteria, viruses, fungi, or parasites, and chemical or physical injury to the lungs. Its cause may also be officially described as idiopathic, that is, unknown, when infectious causes have been excluded.
http://purl.obolibrary.org/obo/SYMP_0019169	SYMP:0019169	arthritis	None	None	Arthritis is a musculoskeletal system symptom characterized as an inflammation of joints due to infectious, metabolic, or constitutional causes.
http://purl.obolibrary.org/obo/SYMP_0019170	SYMP:0019170	obsolete osteomyelitis	None	None	None
http://purl.obolibrary.org/obo/SYMP_0019171	SYMP:0019171	spondylitis	None	None	A nervous system symptom that is characterized by an inflammation of the vertebrae.
http://purl.obolibrary.org/obo/SYMP_0019172	SYMP:0019172	ocular lesion	None	None	None
http://purl.obolibrary.org/obo/SYMP_0019173	SYMP:0019173	meningitis	None	None	A nervous system symptom that is characterized by an inflammation of the meninges and especially of the pia mater and the arachnoid.
http://purl.obolibrary.org/obo/SYMP_0019174	SYMP:0019174	chills	rigors	None	None
http://purl.obolibrary.org/obo/SYMP_0019175	SYMP:0019175	sweaty	perspire	None	A skin and integumentary tissue symptom that is characterized by the excretion of moisture in visible quantities through the opening of the sweat glands.
http://purl.obolibrary.org/obo/SYMP_0019176	SYMP:0019176	malaise	None	None	A neurological and physiological symptom that is characterized by an indefinite feeling of debility or lack of health, often indicative of or accompanying the onset of an illness.
http://purl.obolibrary.org/obo/SYMP_0019177	SYMP:0019177	fatigue	None	None	A neurological and physiological symptom that is characterized by a weariness or exhaustion from labor, exertion, or stress.
http://purl.obolibrary.org/obo/SYMP_0019178	SYMP:0019178	necrotic lesion	None	None	A skin and integumentary tissue symptom that is characterized by regions of cell death to living tissue in an organ, which has suffered damage through injury or disease, such as a wound, ulcer, abscess, or tumor.
http://purl.obolibrary.org/obo/SYMP_0019179	SYMP:0019179	lightheadedness	light-headedness	None	A  balance symptom that is characterized by a condition of being dizzy or on the verge of fainting, particularly when one arises to a standing position. Lightheadedness is a predictable consequence of any medication tending to lower blood pressure.
http://purl.obolibrary.org/obo/SYMP_0019180	SYMP:0019180	constipation	None	None	Constipation is a feces and droppings symptom involving the abnormally delayed or infrequent passage of dry hardened feces. Constipation may be categorized into three subtypes: normal-transit, slow-transit, and pelvic floor dysfunction.
http://purl.obolibrary.org/obo/SYMP_0019181	SYMP:0019181	hoarseness	None	None	None
http://purl.obolibrary.org/obo/SYMP_0019182	SYMP:0019182	behavioral symptom	None	None	A nervous system symptom that is characterized by an involvement, or relation to, or emphasizes behavior.
http://purl.obolibrary.org/obo/SYMP_0019183	SYMP:0019183	hyperactivity	None	None	A behavioral symptom that is characterized by an increase in movement, impulsive actions, a shorter attention span, and being easily distracted.
http://purl.obolibrary.org/obo/SYMP_0019184	SYMP:0019184	limited attention	None	None	A behavioral symptom that is characterized by a restricted rate of information processing by the brain.
http://purl.obolibrary.org/obo/SYMP_0019185	SYMP:0019185	communication difficulty	None	None	A behavioral symptom that is characterized by speech, language and communication needs or communication disabilities.
http://purl.obolibrary.org/obo/SYMP_0019186	SYMP:0019186	obsessive interests	None	None	A behavioral symptom that is characterized by obsessive and highly-focused interests.
http://purl.obolibrary.org/obo/SYMP_0019187	SYMP:0019187	repetitive behavior	stimming	None	A behavioral symptom that is characterized by an unusual repetitive motor movements or manipulation of objects.
http://purl.obolibrary.org/obo/SYMP_0019188	SYMP:0019188	intracranial hemorrhage	None	None	A hemorrhage that is characterized by any bleeding occurring within the skull.
http://purl.obolibrary.org/obo/SYMP_0019189	SYMP:0019189	intracerebral hemorrhage	None	None	A hemorrhage that is characterized by bleeding within the brain tissue itself.
http://purl.obolibrary.org/obo/SYMP_0019190	SYMP:0019190	subdural hemorrhage	subdural hematoma	None	A hemorrhage that is characterized by bleeding that occurs within the skull of head but outside the actual brain tissue.
http://purl.obolibrary.org/obo/SYMP_0020000	SYMP:0020000	airway stenosis	None	None	A respiratory system and chest symptom that is characterized by a narrowing in the airway that obstructs the passage of air into the lungs.  Examples include tracheal and laryngotracheal stenosis.
http://purl.obolibrary.org/obo/SYMP_0020001	SYMP:0020001	apthous ulcer	canker sore	None	A skin ulcer that is characterized by a small recurrent, painful, round or ovoid ulcers with well-defined erythematous margins, like a halo, and a central yellow or gray floor found in the soft tissue of the oral cavity.
http://purl.obolibrary.org/obo/SYMP_0020002	SYMP:0020002	anal abscess	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020003	SYMP:0020003	acholic stool	clay-colored bowel movement	None	None
http://purl.obolibrary.org/obo/SYMP_0020004	SYMP:0020004	ageusia	loss of taste	None	A disturbances of sensation of smell and taste that is characterized by a complete loss of taste function of the tongue.
http://purl.obolibrary.org/obo/SYMP_0020005	SYMP:0020005	acquired color vision deficiency	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020006	SYMP:0020006	agitation	None	None	A neurological and physiological symptom that is characterized by a feeling of irritability or severe restlessness.
http://purl.obolibrary.org/obo/SYMP_0020007	SYMP:0020007	anterior scleral inflammation	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020008	SYMP:0020008	barking croup cough	None	None	A cough that is characterized by a tight, low-pitched, and barky (like a barking seal) cough.
http://purl.obolibrary.org/obo/SYMP_0020009	SYMP:0020009	blind spot	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020010	SYMP:0020010	blurred vision with haloes	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020011	SYMP:0020011	bloody diarrhea	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020012	SYMP:0020012	weight symptom	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020013	SYMP:0020013	abnormal weight loss	None	None	A weight loss that is characterized as deviating from what is normal or usual, typically in a way that is undesirable or worrying.
http://purl.obolibrary.org/obo/SYMP_0020014	SYMP:0020014	chronic weight loss	None	None	A weight loss that is characterized by conditions that last 1 year or more and require ongoing medical attention, or limit activities of daily living, or both.
http://purl.obolibrary.org/obo/SYMP_0020015	SYMP:0020015	obsolete gain of weight	weight gain	None	None
http://purl.obolibrary.org/obo/SYMP_0020016	SYMP:0020016	acute weight gain	None	None	A weight gain that is characterized by a severe and sudden onset.
http://purl.obolibrary.org/obo/SYMP_0020017	SYMP:0020017	chronic weight gain	None	None	A weight gain that is characterized by conditions that last 1 year or more and require ongoing medical attention, or limit activities of daily living, or both.
http://purl.obolibrary.org/obo/SYMP_0020018	SYMP:0020018	overweight	obesity	None	A weight symptom that is characterized by being too heavy for one’s height. Excess body weight can come from fat, muscle, bone, and/or water retention. Being overweight does not always mean being obese.
http://purl.obolibrary.org/obo/SYMP_0020019	SYMP:0020019	postnasal drainage	None	None	A nose symptom that is characterized by an an excessive secretion of mucous down the back of the throat.
http://purl.obolibrary.org/obo/SYMP_0020020	SYMP:0020020	abnormal scar formation	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020021	SYMP:0020021	abnormal wound healing	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020022	SYMP:0020022	bone conduction hyperacusis	None	None	An ear symptom - need proper definition - placeholder for xref.
http://purl.obolibrary.org/obo/SYMP_0020023	SYMP:0020023	bone pain	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020024	SYMP:0020024	bronchospasm	None	None	A respiratory system and chest symptom that is characterized by constriction of the air passages of the lung (as in asthma) by spasmodic contraction of the bronchial muscles.
http://purl.obolibrary.org/obo/SYMP_0020025	SYMP:0020025	caseation	None	None	A respiratory system and chest symptom that is characterized by necrosis of tissue with conversion of damaged tissue into a soft cheesy substance.
http://purl.obolibrary.org/obo/SYMP_0020026	SYMP:0020026	chronic inflammation	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020027	SYMP:0020027	wet cough	productive cough	None	A cough that is characterized by a production and expectoration (bringing up) of mucus (phlegm) or sputum.
http://purl.obolibrary.org/obo/SYMP_0020028	SYMP:0020028	poor wound healing	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020029	SYMP:0020029	concentration difficulty	None	None	An alteration of consciousness that is characterized by a decreased ability to focus one's thoughts on something. Concentration difficulties can be related to difficulty staying awake, impulsiveness, intrusive thoughts or concerns, overactivity, or inattention. They can be caused by medical, cognitive or psychological problems, or, may be related to sleep disorders, medications, alcohol, or drugs.
http://purl.obolibrary.org/obo/SYMP_0020030	SYMP:0020030	patches of hair loss with a black dot pattern	None	None	A hair symptom that is characterized by patchy hair loss and the presence of comedo-like cadaver hairs, which appear as black dots.
http://purl.obolibrary.org/obo/SYMP_0020031	SYMP:0020031	chest discomfort	None	None	A respiratory system and chest symptom that is characterized by pain, pressure, tightness, or other discomfort originating in or radiating to the chest, which constitutes an important indicator of potentially serious cardiac or cardiovascular disorders.
http://purl.obolibrary.org/obo/SYMP_0020032	SYMP:0020032	chest tightness	None	None	A chest discomfort that is characterized by any type of pain or discomfort between your upper belly and lower neck.
http://purl.obolibrary.org/obo/SYMP_0020033	SYMP:0020033	paroxysmal cough	None	None	A cough that is characterized by a persistent cough with sudden onset due to difficulty expelling thick mucus from the tracheobronchial tree. This type of cough is associated with diseases such as Pertussis (Whooping Cough).
http://purl.obolibrary.org/obo/SYMP_0020034	SYMP:0020034	conjunctiva symptom	None	None	None
http://purl.obolibrary.org/obo/SYMP_0020035	SYMP:0020035	conjunctival congestion	None	None	An eye symptom that is characterized by (need def conjunctival congestion - placeholder for xref).
