symp_iri	doid_iri	symptom_name	disease_name	symptom_definition	disease_definition	method	score
http://purl.obolibrary.org/obo/SYMP_0000023	http://purl.obolibrary.org/obo/DOID_792	disorientation	obsolete disorganized schizophrenia	A confusion that is characterized by an usually transient state of confusion especially as to time, place, or identity; often as a result of disease or drugs.		cosine	0.6227473020553589
http://purl.obolibrary.org/obo/SYMP_0000024	http://purl.obolibrary.org/obo/DOID_0050847	drowsiness	sleep apnea	A neurological and physiological symptom that is characterized by a feeling of being more sleepy than normal during the day. People who are drowsy may fall asleep in when they do not want to or at times which can lead to safety concerns.	A sleep disorder characterized by repeated cessation and commencing of breathing that repeatedly disrupts sleep.	cosine	0.5473714470863342
http://purl.obolibrary.org/obo/SYMP_0000024	http://purl.obolibrary.org/obo/DOID_535	drowsiness	sleep disorder	A neurological and physiological symptom that is characterized by a feeling of being more sleepy than normal during the day. People who are drowsy may fall asleep in when they do not want to or at times which can lead to safety concerns.	A disease of mental health that involves disruption of sleep patterns.	cosine	0.6195524334907532
http://purl.obolibrary.org/obo/SYMP_0000024	http://purl.obolibrary.org/obo/DOID_536	drowsiness	obsolete persistent disorder of initiating or maintaining sleep	A neurological and physiological symptom that is characterized by a feeling of being more sleepy than normal during the day. People who are drowsy may fall asleep in when they do not want to or at times which can lead to safety concerns.		cosine	0.5431959629058838
http://purl.obolibrary.org/obo/SYMP_0000024	http://purl.obolibrary.org/obo/DOID_8544	drowsiness	chronic fatigue syndrome	A neurological and physiological symptom that is characterized by a feeling of being more sleepy than normal during the day. People who are drowsy may fall asleep in when they do not want to or at times which can lead to safety concerns.	A syndrome that involves prolonged and severe tiredness or weariness that is unrelated to exertion, is not relieved by rest and for a minimum of six months and is not directly caused by other conditions.	cosine	0.5440131425857544
http://purl.obolibrary.org/obo/SYMP_0000024	http://purl.obolibrary.org/obo/DOID_8619	drowsiness	recurrent hypersomnia	A neurological and physiological symptom that is characterized by a feeling of being more sleepy than normal during the day. People who are drowsy may fall asleep in when they do not want to or at times which can lead to safety concerns.	A sleep disorder that involves recurring bouts of excessive amounts of sleepiness.	cosine	0.5523384213447571
http://purl.obolibrary.org/obo/SYMP_0000025	http://purl.obolibrary.org/obo/DOID_0050399	dry cough	obsolete Bordetella pertussis whooping cough	A cough that is characterized by a lack of accompanied phlegm production.		cosine	0.646515965461731
http://purl.obolibrary.org/obo/SYMP_0000025	http://purl.obolibrary.org/obo/DOID_12323	dry cough	cough variant asthma	A cough that is characterized by a lack of accompanied phlegm production.	A chronic asthma that is characterized by chronic nonproductive cough without shortness of breath.	cosine	0.7710064053535461
http://purl.obolibrary.org/obo/SYMP_0000025	http://purl.obolibrary.org/obo/DOID_12997	dry cough	Phlegmonous dacryocystitis	A cough that is characterized by a lack of accompanied phlegm production.		cosine	0.6090047955513
http://purl.obolibrary.org/obo/SYMP_0000025	http://purl.obolibrary.org/obo/DOID_13192	dry cough	obsolete pulmonary congestion and hypostasis	A cough that is characterized by a lack of accompanied phlegm production.		cosine	0.5957875847816467
http://purl.obolibrary.org/obo/SYMP_0000025	http://purl.obolibrary.org/obo/DOID_13820	dry cough	obsolete congenital pneumonia	A cough that is characterized by a lack of accompanied phlegm production.		cosine	0.5978983640670776
http://purl.obolibrary.org/obo/SYMP_0000026	http://purl.obolibrary.org/obo/DOID_0050532	obsolete epidermal proliferation	obsolete epidermal nevus			cosine	0.7579634785652161
http://purl.obolibrary.org/obo/SYMP_0000026	http://purl.obolibrary.org/obo/DOID_2433	obsolete epidermal proliferation	epidermal appendage tumor			cosine	0.7889660596847534
http://purl.obolibrary.org/obo/SYMP_0000026	http://purl.obolibrary.org/obo/DOID_4323	obsolete epidermal proliferation	epidermolytic acanthoma			cosine	0.7804200053215027
http://purl.obolibrary.org/obo/SYMP_0000026	http://purl.obolibrary.org/obo/DOID_5507	obsolete epidermal proliferation	clear cell ependymoma			cosine	0.7636848092079163
http://purl.obolibrary.org/obo/SYMP_0000026	http://purl.obolibrary.org/obo/DOID_609	obsolete epidermal proliferation	obsolete skin abnormality			cosine	0.8049361705780029
http://purl.obolibrary.org/obo/SYMP_0000027	http://purl.obolibrary.org/obo/DOID_0080527	obsolete excess mucus in bronchi	bronchiectasis 2		A bronchiectasis that has material basis in mutation in the gene encoding the alpha subunit of the epithelial sodium channel.	cosine	0.7218722105026245
http://purl.obolibrary.org/obo/SYMP_0000027	http://purl.obolibrary.org/obo/DOID_3906	obsolete excess mucus in bronchi	bronchial benign neoplasm			cosine	0.6992499828338623
http://purl.obolibrary.org/obo/SYMP_0000027	http://purl.obolibrary.org/obo/DOID_3909	obsolete excess mucus in bronchi	obsolete bronchogenic lung adenocarcinoma			cosine	0.700782060623169
http://purl.obolibrary.org/obo/SYMP_0000027	http://purl.obolibrary.org/obo/DOID_3924	obsolete excess mucus in bronchi	main bronchus cancer			cosine	0.7055144906044006
http://purl.obolibrary.org/obo/SYMP_0000027	http://purl.obolibrary.org/obo/DOID_4298	obsolete excess mucus in bronchi	obsolete respiratory system abnormality			cosine	0.7015810608863831
http://purl.obolibrary.org/obo/SYMP_0000028	http://purl.obolibrary.org/obo/DOID_11107	obsolete exophthalmia	obsolete glaucoma associated with ocular disorder			cosine	0.8119521737098694
http://purl.obolibrary.org/obo/SYMP_0000028	http://purl.obolibrary.org/obo/DOID_11177	obsolete exophthalmia	total internal ophthalmoplegia			cosine	0.8130434155464172
http://purl.obolibrary.org/obo/SYMP_0000028	http://purl.obolibrary.org/obo/DOID_13135	obsolete exophthalmia	exophthalmic ophthalmoplegia			cosine	0.8531038165092468
http://purl.obolibrary.org/obo/SYMP_0000028	http://purl.obolibrary.org/obo/DOID_538	obsolete exophthalmia	internuclear ophthalmoplegia			cosine	0.8076540231704712
http://purl.obolibrary.org/obo/SYMP_0000028	http://purl.obolibrary.org/obo/DOID_9945	obsolete exophthalmia	constant exophthalmos			cosine	0.8046765923500061
http://purl.obolibrary.org/obo/SYMP_0000029	http://purl.obolibrary.org/obo/DOID_13837	obsolete feather loss	obsolete convergence excess or spasm			cosine	0.6275667548179626
http://purl.obolibrary.org/obo/SYMP_0000029	http://purl.obolibrary.org/obo/DOID_5244	obsolete feather loss	obsolete visual alteration			cosine	0.6588572859764099
http://purl.obolibrary.org/obo/SYMP_0000029	http://purl.obolibrary.org/obo/DOID_609	obsolete feather loss	obsolete skin abnormality			cosine	0.6340909004211426
http://purl.obolibrary.org/obo/SYMP_0000029	http://purl.obolibrary.org/obo/DOID_8205	obsolete feather loss	obsolete alloimmunization			cosine	0.6729092001914978
http://purl.obolibrary.org/obo/SYMP_0000029	http://purl.obolibrary.org/obo/DOID_9835	obsolete feather loss	refractive error			cosine	0.6435586810112
http://purl.obolibrary.org/obo/SYMP_0000030	http://purl.obolibrary.org/obo/DOID_0060052	paralysis	obsolete neurological disorder	A nervous system symptom that is characterized by a complete or partial loss of function especially when involving the power of motion or of sensation in any part of the body.	A physical disorder that is the result of structural, biochemical or electrical abnormalities in the brain or spinal cord, or in the nerves leading to or from them, can result in symptoms such as paralysis, muscle weakness, poor coordination, loss of sensation, seizures, confusion, pain and altered levels of consciousness.	cosine	0.7524643540382385
http://purl.obolibrary.org/obo/SYMP_0000030	http://purl.obolibrary.org/obo/DOID_12697	paralysis	locked-in syndrome	A nervous system symptom that is characterized by a complete or partial loss of function especially when involving the power of motion or of sensation in any part of the body.	A nervous system disease that is characterized by complete paralysis of all voluntary muscles except for the ones that control the movements of the eyes.	cosine	0.7311308979988098
http://purl.obolibrary.org/obo/SYMP_0000030	http://purl.obolibrary.org/obo/DOID_3817	paralysis	cranial nerve palsy	A nervous system symptom that is characterized by a complete or partial loss of function especially when involving the power of motion or of sensation in any part of the body.	A cranial nerve disease that is characterized by complete or partial weakness or paralysis of the areas served by the affected nerve.	cosine	0.7113350033760071
http://purl.obolibrary.org/obo/SYMP_0000030	http://purl.obolibrary.org/obo/DOID_480	paralysis	movement disease	A nervous system symptom that is characterized by a complete or partial loss of function especially when involving the power of motion or of sensation in any part of the body.	A brain disease that is characterized by a clinical syndrome of either hyperkinetic movement or hyperkinetic movement unrelated to weakness or spasticity.	cosine	0.6947829127311707
http://purl.obolibrary.org/obo/SYMP_0000030	http://purl.obolibrary.org/obo/DOID_6925	paralysis	peroneal nerve paralysis	A nervous system symptom that is characterized by a complete or partial loss of function especially when involving the power of motion or of sensation in any part of the body.		cosine	0.6911318302154541
http://purl.obolibrary.org/obo/SYMP_0000031	http://purl.obolibrary.org/obo/DOID_0050265	obsolete flaccid limb paralysis	obsolete tick paralysis			cosine	0.6700797080993652
http://purl.obolibrary.org/obo/SYMP_0000031	http://purl.obolibrary.org/obo/DOID_0080947	obsolete flaccid limb paralysis	acute flaccid myelitis		A myelitis that is characterized by acute onset of flaccid weakness of one or more limbs.	cosine	0.6634228825569153
http://purl.obolibrary.org/obo/SYMP_0000031	http://purl.obolibrary.org/obo/DOID_11550	obsolete flaccid limb paralysis	oculomotor nerve paralysis			cosine	0.6806235313415527
http://purl.obolibrary.org/obo/SYMP_0000031	http://purl.obolibrary.org/obo/DOID_13650	obsolete flaccid limb paralysis	obsolete joint disorder			cosine	0.6782160997390747
http://purl.obolibrary.org/obo/SYMP_0000031	http://purl.obolibrary.org/obo/DOID_5456	obsolete flaccid limb paralysis	obsolete spinal vascular disorder			cosine	0.6621542572975159
http://purl.obolibrary.org/obo/SYMP_0000032	http://purl.obolibrary.org/obo/DOID_1142	flaccidity	alternating exotropia			cosine	0.7404709458351135
http://purl.obolibrary.org/obo/SYMP_0000032	http://purl.obolibrary.org/obo/DOID_11988	flaccidity	conjunctival concretion			cosine	0.7604807615280151
http://purl.obolibrary.org/obo/SYMP_0000032	http://purl.obolibrary.org/obo/DOID_9835	flaccidity	refractive error			cosine	0.7387404441833496
http://purl.obolibrary.org/obo/SYMP_0000032	http://purl.obolibrary.org/obo/DOID_9839	flaccidity	accommodative esotropia			cosine	0.7425364851951599
http://purl.obolibrary.org/obo/SYMP_0000032	http://purl.obolibrary.org/obo/DOID_9888	flaccidity	alternating esotropia			cosine	0.7356311082839966
http://purl.obolibrary.org/obo/SYMP_0000033	http://purl.obolibrary.org/obo/DOID_11267	flat keratotic capsule	keratomalacia			cosine	0.7876576781272888
http://purl.obolibrary.org/obo/SYMP_0000033	http://purl.obolibrary.org/obo/DOID_12196	flat keratotic capsule	superficial keratitis			cosine	0.7574533224105835
http://purl.obolibrary.org/obo/SYMP_0000033	http://purl.obolibrary.org/obo/DOID_2283	flat keratotic capsule	keratopathy			cosine	0.7926209568977356
http://purl.obolibrary.org/obo/SYMP_0000033	http://purl.obolibrary.org/obo/DOID_3149	flat keratotic capsule	keratoacanthoma			cosine	0.7506560683250427
http://purl.obolibrary.org/obo/SYMP_0000033	http://purl.obolibrary.org/obo/DOID_9858	flat keratotic capsule	deep keratitis			cosine	0.774755597114563
http://purl.obolibrary.org/obo/SYMP_0000034	http://purl.obolibrary.org/obo/DOID_11481	obsolete fluid in pericardial sac	constrictive pericarditis			cosine	0.7114648222923279
http://purl.obolibrary.org/obo/SYMP_0000034	http://purl.obolibrary.org/obo/DOID_118	obsolete fluid in pericardial sac	pericardial effusion		A pericardium disease that is characterized by an abnormal accumulation of fluid in the pericardial cavity.	cosine	0.6933269500732422
